isFraud,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFlaggedFraud
1,132,TRANSFER,2445712.18,C1782958860,463558.88,0.0,C2112142735,4266954.78,6712666.97,0
1,725,CASH_OUT,123259.24,C1350230812,123259.24,0.0,C1392776813,1175578.47,1298837.71,0
1,600,CASH_OUT,7363709.23,C1402128249,7363709.23,0.0,C734547406,0.0,7363709.23,0
1,273,TRANSFER,6255494.05,C1988848136,0.0,0.0,C1606106280,8143985.03,14664866.44,0
1,467,CASH_OUT,144283.42,C1478536822,144283.42,0.0,C1266929646,0.0,144283.42,0
1,106,CASH_OUT,2231.46,C967408302,2231.46,0.0,C2089340835,0.0,2231.46,0
1,119,CASH_OUT,20455.35,C1498740823,0.0,0.0,C1919268498,760798.85,781254.21,0
1,730,CASH_OUT,10000000.0,C2065498878,10000000.0,0.0,C502437065,819130.39,10819130.39,0
1,635,TRANSFER,1387048.31,C1020800306,1387048.31,0.0,C2090609585,0.0,0.0,0
1,32,CASH_OUT,2023920.09,C706467919,2023920.09,0.0,C338077337,1530400.88,3554320.97,0
1,450,CASH_OUT,10000000.0,C1552522980,10000000.0,0.0,C2104816494,415882.73,10415882.73,0
1,610,CASH_OUT,637988.11,C2042154954,0.0,0.0,C453497137,4885969.58,5523957.69,0
1,198,CASH_OUT,7620549.14,C12024284,7620549.14,0.0,C233514651,128355.13,7748904.27,0
1,116,TRANSFER,1562871.32,C344826592,1562871.32,0.0,C654151270,0.0,0.0,0
1,522,TRANSFER,702157.15,C244911224,0.0,0.0,C1619795119,1813029.08,2515186.23,0
1,391,CASH_OUT,4559921.56,C1705309294,4559921.56,0.0,C560881857,2781040.95,7340962.51,0
1,303,TRANSFER,5665069.26,C509415399,0.0,0.0,C890537176,6436513.56,12101582.82,0
1,250,TRANSFER,10000000.0,C2099141021,21343002.08,11343002.08,C1733297456,0.0,0.0,0
1,718,TRANSFER,10000000.0,C48892155,19749042.95,9749042.95,C281499391,0.0,0.0,0
1,704,CASH_OUT,1820864.64,C708222638,1820864.64,0.0,C106425191,1116665.47,2937530.11,0
1,194,CASH_OUT,2942177.94,C806917038,2942177.94,0.0,C2093110061,0.0,2942177.94,0
1,148,CASH_OUT,99168.97,C1708206894,99168.97,0.0,C1422044374,360.3,99529.27,0
1,362,CASH_OUT,1936403.59,C796529058,1936403.59,0.0,C338861738,10709890.51,12646294.1,0
1,531,CASH_OUT,3547485.43,C1192862458,3547485.43,0.0,C1255659415,0.0,3547485.43,0
1,93,TRANSFER,658605.26,C90099134,60297.0,0.0,C1269605510,345266.19,1003871.45,0
1,41,TRANSFER,36372.84,C1988200988,0.0,0.0,C1227992290,1178264.43,1214637.28,0
1,90,TRANSFER,703833.48,C199695016,703833.48,0.0,C1584778754,0.0,0.0,0
1,380,TRANSFER,3066419.3,C1476550435,0.0,0.0,C1109873608,13773648.59,16840067.89,0
1,297,TRANSFER,56366.88,C211038666,0.0,0.0,C254886296,7885514.84,7941881.72,0
1,330,CASH_OUT,9198459.96,C1904629487,9198459.96,0.0,C1741955070,258747.84,15173859.31,0
1,688,CASH_OUT,7442005.19,C507311282,7442005.19,0.0,C381971403,0.0,7442005.19,0
1,714,TRANSFER,202801.61,C1847816892,27756.0,0.0,C549360071,0.0,202801.61,0
1,698,TRANSFER,184180.71,C1173801544,0.0,0.0,C569584264,188794.94,372975.66,0
1,110,TRANSFER,535654.59,C108472489,535654.59,0.0,C1349687631,0.0,0.0,0
1,206,CASH_OUT,5903046.38,C452885423,5903046.38,0.0,C1697903765,0.0,5903046.38,0
1,600,CASH_OUT,3455440.17,C2035809060,3455440.17,0.0,C1375290514,333449.12,3788889.29,0
1,507,CASH_OUT,7239986.95,C116882584,7239986.95,0.0,C2083647720,0.0,7239986.95,0
1,70,TRANSFER,1036789.41,C282915164,1036789.41,0.0,C672400159,0.0,0.0,0
1,534,CASH_OUT,1390332.39,C1515790640,1390332.39,0.0,C1288810506,0.0,1390332.39,0
1,33,CASH_OUT,3295227.84,C1587398978,3295227.84,0.0,C1560573396,0.0,4002861.53,0
1,650,CASH_OUT,230652.43,C821616305,230652.43,0.0,C1559145787,55063.86,285716.3,0
1,281,TRANSFER,5433051.4,C1960488394,0.0,0.0,C253816624,7397282.99,12830334.38,0
1,465,CASH_OUT,2577489.07,C1475261726,2577489.07,0.0,C1054474053,0.0,2577489.07,0
1,726,CASH_OUT,316882.94,C586226957,316882.94,0.0,C962253473,1049008.93,1365891.86,0
1,434,CASH_OUT,1307156.17,C1140455895,1307156.17,0.0,C1640699182,273026.12,1580182.28,0
1,97,TRANSFER,683560.72,C1813954352,0.0,0.0,C1609796487,684024.33,1367585.05,0
1,157,TRANSFER,2547902.86,C338397336,0.0,0.0,C1717123092,3518362.7,6066265.56,0
1,522,TRANSFER,29286.61,C1269975976,762.0,0.0,C117449599,0.0,29286.61,0
1,30,CASH_OUT,109401.88,C984153855,109401.88,0.0,C1806203979,245588.62,354990.5,0
1,567,CASH_OUT,1893451.73,C1062517629,1893451.73,0.0,C1434665173,488873.27,2382324.99,0
1,409,TRANSFER,1525247.66,C591246671,0.0,0.0,C265628961,2445277.88,3970525.54,0
1,102,CASH_OUT,548335.12,C687300462,548335.12,0.0,C1048805642,6534669.47,7083004.6,0
1,621,TRANSFER,74285.35,C10216073,7061.0,0.0,C78505768,248255.27,322540.62,0
1,15,TRANSFER,699876.94,C1961793143,2023.0,0.0,C32493418,96586.0,964385.44,0
1,15,CASH_OUT,1264274.37,C688216081,0.0,0.0,C1317879563,6279773.65,7239467.73,0
1,532,TRANSFER,448795.46,C749188371,0.0,0.0,C1741697141,869581.48,1318376.94,0
1,69,TRANSFER,19776.71,C1567288795,19776.71,0.0,C1978402788,0.0,0.0,0
1,458,TRANSFER,1499311.22,C663964549,0.0,0.0,C1357469124,1661306.98,3160618.2,0
1,727,TRANSFER,6377401.2,C1366321878,6377401.2,0.0,C1565876576,0.0,0.0,0
1,425,TRANSFER,10000000.0,C689608084,19585040.37,19585040.37,C1392803603,0.0,0.0,1
1,648,CASH_OUT,398045.73,C1228762616,398045.73,0.0,C596041250,0.0,398045.73,0
1,312,TRANSFER,6938491.05,C1801384577,0.0,0.0,C636265213,8424634.65,15363125.7,0
1,25,CASH_OUT,1698263.69,C902520408,1698263.69,0.0,C1047966944,0.0,1698263.69,0
1,57,TRANSFER,1014816.16,C550185181,1014816.16,0.0,C1007032757,0.0,0.0,0
1,247,CASH_OUT,2025628.87,C1840157167,2025628.87,0.0,C760531323,914254.52,2939883.39,0
1,660,TRANSFER,48516.87,C226017456,48516.87,0.0,C116841547,0.0,0.0,0
1,601,TRANSFER,4709059.93,C1987474104,0.0,0.0,C1788501346,15423510.74,20132570.67,0
1,617,CASH_OUT,1398166.84,C338262259,1398166.84,0.0,C558846128,66095.91,1464262.75,0
1,513,CASH_OUT,100762.66,C1991632436,100762.66,0.0,C693486169,0.0,100762.66,0
1,409,TRANSFER,2926089.4,C1593908467,0.0,0.0,C1788205887,3044759.9,5970849.3,0
1,562,TRANSFER,6324299.91,C1187969526,6324299.91,0.0,C962858341,0.0,0.0,0
1,740,CASH_OUT,1755647.81,C1724432558,1755647.81,0.0,C22170584,2930014.23,4685662.04,0
1,716,CASH_OUT,1897921.7,C400680114,1897921.7,0.0,C613935961,956500.29,2854421.99,0
1,142,CASH_OUT,6168077.6,C1567508562,6168077.6,0.0,C233644049,0.0,6168077.6,0
1,249,CASH_OUT,1306690.61,C112330244,1306690.61,0.0,C1382644592,108351.28,1415041.89,0
1,462,TRANSFER,4342582.37,C1976332867,4342582.37,0.0,C1903233179,0.0,0.0,0
1,71,TRANSFER,386996.34,C436643721,386996.34,0.0,C295403005,0.0,0.0,0
1,474,CASH_OUT,1165171.47,C1827869035,1165171.47,0.0,C372062896,371852.42,1537023.88,0
1,109,CASH_OUT,252417.45,C230861644,252417.45,0.0,C793059779,401309.51,653726.95,0
1,201,TRANSFER,2266410.82,C1237227871,0.0,0.0,C1267159812,18113412.52,20379823.34,0
1,309,TRANSFER,2093306.72,C948975507,26065.87,0.0,C1323551122,46981301.68,49074608.4,0
1,170,CASH_OUT,2612915.2,C382837005,2612915.2,0.0,C386229497,7374588.54,9987503.74,0
1,361,TRANSFER,48022.95,C508724533,6393.0,0.0,C282486342,7394928.79,7442951.73,0
1,661,CASH_OUT,6695070.79,C1967421709,6695070.79,0.0,C1677888085,4177322.28,10872393.07,0
1,117,TRANSFER,251621.18,C879463132,251621.18,0.0,C89396076,0.0,0.0,0
1,235,CASH_OUT,2684260.67,C66383607,2684260.67,0.0,C2145122969,1670682.51,4354943.18,0
1,151,TRANSFER,113614.57,C134880961,113614.57,0.0,C1742051679,0.0,0.0,0
1,369,TRANSFER,1405748.51,C1756213005,0.0,0.0,C1697922932,2001478.47,3407226.98,0
1,161,CASH_OUT,8720558.46,C34841317,8720558.46,0.0,C1571144443,529852.78,9250411.25,0
1,127,CASH_OUT,321883.89,C99535161,321883.89,0.0,C1399433313,52392.86,374276.75,0
1,664,TRANSFER,64181.21,C2122561509,64181.21,0.0,C1173885785,0.0,0.0,0
1,66,TRANSFER,548269.98,C172609143,548269.98,0.0,C106756368,0.0,0.0,0
1,644,CASH_OUT,4438931.81,C694579714,4438931.81,0.0,C672316377,20066.68,4458998.5,0
1,131,TRANSFER,10000000.0,C2046014385,17476725.66,7476725.66,C97016938,0.0,0.0,0
1,481,CASH_OUT,1710180.37,C670354135,1710180.37,0.0,C577804571,934700.52,2644880.89,0
1,12,CASH_OUT,2066467.64,C684252268,2066467.64,0.0,C2027569559,194510.24,3098566.67,0
1,736,CASH_OUT,274799.58,C1263652542,274799.58,0.0,C1406817938,0.0,274799.58,0
1,185,TRANSFER,417741.39,C458796477,71236.0,0.0,C1196055145,0.0,417741.39,0
1,197,CASH_OUT,1961426.59,C1699077947,1961426.59,0.0,C1396064859,1329.34,1962755.93,0
1,365,TRANSFER,31315.51,C1174332140,31315.51,0.0,C1252332991,0.0,0.0,0
1,144,TRANSFER,78632.73,C2094915410,4014.0,0.0,C1934381984,0.0,78632.73,0
1,3,TRANSFER,2837270.65,C1861416877,0.0,0.0,C97730845,9126860.4,12946583.44,0
1,259,CASH_OUT,8274020.94,C1990417727,8274020.94,0.0,C1223937106,0.0,8274020.94,0
1,691,CASH_OUT,1518718.03,C444193211,1518718.03,0.0,C2126573735,0.0,1518718.03,0
1,151,CASH_OUT,147080.42,C249982146,147080.42,0.0,C627570303,0.0,147080.42,0
1,71,TRANSFER,14385.54,C706829068,14385.54,0.0,C1684593692,0.0,0.0,0
1,586,CASH_OUT,10000000.0,C99979309,10000000.0,0.0,C427067936,5859505.54,15859505.54,0
1,413,CASH_OUT,328144.02,C143817805,0.0,0.0,C403820205,1462248.98,1790393.0,0
1,74,TRANSFER,74177.92,C1294027751,74177.92,0.0,C1027008059,0.0,0.0,0
1,106,TRANSFER,110457.0,C823542906,110457.0,0.0,C846435560,0.0,0.0,0
1,64,CASH_OUT,436317.49,C1101896788,436317.49,0.0,C641861955,195948.3,632265.79,0
1,65,TRANSFER,385556.82,C1699346936,385556.82,0.0,C27494611,0.0,0.0,0
1,84,TRANSFER,351912.04,C2080405171,351912.04,0.0,C1544738688,0.0,0.0,0
1,606,CASH_OUT,1026684.46,C1486861052,1026684.46,0.0,C638473168,59926.13,1086610.59,0
1,514,CASH_OUT,3551771.18,C724176081,3551771.18,0.0,C1715461224,208369.87,3760141.06,0
1,436,TRANSFER,520266.0,C2022111633,0.0,0.0,C1866002100,6986036.95,7506302.95,0
1,182,TRANSFER,1310077.51,C1811042572,29873.0,0.0,C2134095331,0.0,1310077.51,0
1,741,CASH_OUT,383661.1,C369315575,383661.1,0.0,C2069429837,1788112.7,2171773.8,0
1,84,TRANSFER,8380.79,C392060027,8380.79,0.0,C45705350,0.0,0.0,0
1,207,CASH_OUT,1054132.12,C810952264,0.0,0.0,C162362475,9395399.33,10449531.46,0
1,699,CASH_OUT,2763398.31,C1491503658,2763398.31,0.0,C454424230,339515.35,3102913.66,0
1,456,TRANSFER,30548.46,C1322381590,30548.46,0.0,C876969670,0.0,0.0,0
1,57,CASH_OUT,354441.19,C633069844,354441.19,0.0,C1718989078,452296.45,806737.65,0
1,583,CASH_OUT,1583.28,C538660797,1583.28,0.0,C595029020,826666.86,828250.14,0
1,21,TRANSFER,35644.77,C737193174,52497.25,16852.48,C1535708578,823428.6,1223975.53,0
1,297,CASH_OUT,2131624.18,C2068796286,2131624.18,0.0,C1607775090,227891.76,2359515.95,0
1,4,TRANSFER,14237.75,C54440148,30258.0,16020.25,C116289363,0.0,14237.75,0
1,497,CASH_OUT,918087.96,C1842546630,918087.96,0.0,C1559008731,322224.88,1240312.84,0
1,522,CASH_OUT,409282.23,C478578706,0.0,0.0,C1269217877,927978.12,1337260.36,0
1,457,TRANSFER,173020.24,C202768349,173020.24,0.0,C568155079,0.0,0.0,0
1,83,TRANSFER,2498370.12,C1058391661,2498370.12,0.0,C167823915,0.0,0.0,0
1,355,TRANSFER,282976.92,C1986337870,20807.0,0.0,C853375721,366766.6,649743.52,0
1,692,CASH_OUT,880661.14,C1339851120,880661.14,0.0,C959410257,0.0,880661.14,0
1,359,CASH_OUT,7428844.46,C2052842135,7428844.46,0.0,C1331351284,0.0,7428844.46,0
1,630,TRANSFER,845902.47,C555656167,0.0,0.0,C259058103,4864277.01,5710179.48,0
1,606,TRANSFER,228803.98,C98844007,228803.98,0.0,C1849389849,0.0,0.0,0
1,102,CASH_OUT,22025.14,C505649715,22025.14,0.0,C2023092141,1730076.39,1752101.53,0
1,56,TRANSFER,2776135.33,C432219684,2776135.33,0.0,C926776113,0.0,0.0,0
1,719,TRANSFER,1842163.57,C445994670,1842163.57,0.0,C2123813082,0.0,0.0,0
1,77,TRANSFER,9039246.82,C1074348771,9039246.82,0.0,C306278286,0.0,0.0,0
1,612,TRANSFER,1362601.7,C588369694,0.0,0.0,C856268776,1406671.46,2769273.16,0
1,281,CASH_OUT,443267.02,C1156810227,1092.0,0.0,C1876108546,2249945.42,2693212.43,0
1,15,CASH_OUT,1302903.72,C278970478,0.0,0.0,C2078522098,1534171.45,2837075.17,0
1,671,CASH_OUT,188731.21,C1456949196,188731.21,0.0,C1275666742,591154.11,779885.32,0
1,658,TRANSFER,1641792.79,C13225797,1641792.79,0.0,C600757779,0.0,0.0,0
1,558,TRANSFER,889.76,C434935992,889.76,0.0,C1007799922,0.0,0.0,0
1,596,TRANSFER,1253981.77,C188839505,0.0,0.0,C1426353399,2070340.11,3324321.88,0
1,625,TRANSFER,6870369.62,C1056784519,6870369.62,0.0,C489344681,0.0,0.0,0
1,687,TRANSFER,66230.04,C1226861378,0.0,0.0,C142181409,3110924.64,3177154.68,0
1,411,TRANSFER,1464008.18,C576017861,1464008.18,0.0,C2007796943,0.0,0.0,0
1,256,TRANSFER,9811104.49,C1983750370,9811104.49,0.0,C381637925,0.0,0.0,0
1,282,CASH_OUT,1564952.45,C1236734783,1564952.45,0.0,C2102471265,0.0,1564952.45,0
1,545,CASH_OUT,485579.11,C1365872613,5854.0,0.0,C1247175834,116487.75,602066.86,0
1,734,TRANSFER,1810044.85,C1987403065,1810044.85,0.0,C846200321,0.0,0.0,0
1,531,TRANSFER,931421.85,C1526238608,0.0,0.0,C288165358,3467169.16,4398591.01,0
1,437,CASH_OUT,207801.38,C823071811,207801.38,0.0,C747395830,0.0,207801.38,0
1,558,CASH_OUT,244519.75,C1741605624,244519.75,0.0,C1637870907,560989.59,805509.34,0
1,86,CASH_OUT,17822.02,C270438906,17822.02,0.0,C976082192,2619609.53,2637431.55,0
1,246,CASH_OUT,831725.76,C113524819,831725.76,0.0,C1613034326,9544.26,841270.02,0
1,156,CASH_OUT,1023183.34,C847040439,69773.0,0.0,C1952851882,0.0,1023183.34,0
1,538,CASH_OUT,1253358.42,C2016314393,1253358.42,0.0,C1340510647,8398499.24,9651857.66,0
1,675,CASH_OUT,21210.89,C1414109732,0.0,0.0,C1542170923,444846.57,466057.45,0
1,123,TRANSFER,6351930.74,C270791126,6351930.74,0.0,C1396625273,0.0,0.0,0
1,387,TRANSFER,10000000.0,C576718894,44892193.09,34892193.09,C673002421,0.0,0.0,0
1,565,TRANSFER,7950.98,C2093150237,17875.06,9924.09,C285581715,438871.15,446822.13,0
1,734,CASH_OUT,10000000.0,C131420902,10000000.0,0.0,C635621973,2571402.25,12571402.25,0
1,710,TRANSFER,10000000.0,C1004068843,27418265.31,17418265.31,C2116384638,0.0,0.0,0
1,732,CASH_OUT,249365.63,C1261928380,249365.63,0.0,C1342636720,0.0,249365.63,0
1,61,TRANSFER,1372301.24,C1544506396,1372301.24,0.0,C2060264943,0.0,0.0,0
1,398,CASH_OUT,5618179.9,C770353571,5618179.9,0.0,C1829458210,0.0,5618179.9,0
1,724,TRANSFER,89845.29,C795915077,89845.29,0.0,C101606324,0.0,0.0,0
1,412,CASH_OUT,571163.03,C1600275467,571163.03,0.0,C902858452,45861.48,617024.51,0
1,436,TRANSFER,4028700.89,C1017394373,0.0,0.0,C2078650783,4706173.82,8734874.71,0
1,596,TRANSFER,1254727.67,C932182829,9656.42,0.0,C478774571,1981739.44,3236467.11,0
1,415,CASH_OUT,224230.16,C1055929140,224230.16,0.0,C645291473,427065.03,651295.19,0
1,363,TRANSFER,7703574.71,C219294261,7703574.71,0.0,C1925673449,0.0,0.0,0
1,722,CASH_OUT,3071270.72,C1272560847,3071270.72,0.0,C116742531,153082.28,3224353.0,0
1,650,TRANSFER,1264551.38,C1504697378,1264551.38,0.0,C1780665537,0.0,0.0,0
1,53,TRANSFER,99139.27,C831891422,99139.27,0.0,C1984865103,0.0,0.0,0
1,4,TRANSFER,11218.84,C621197441,49697.0,38478.16,C1292838001,29479.34,40698.18,0
1,485,CASH_OUT,1425802.24,C1247391276,1425802.24,0.0,C2010547624,3978784.16,5404586.4,0
1,84,CASH_OUT,39379.45,C743472915,39379.45,0.0,C165832169,188532.97,227912.43,0
1,39,TRANSFER,39765.11,C1332680557,0.0,0.0,C1032189196,628662.4,349374.58,0
1,634,TRANSFER,458603.07,C1922018955,458603.07,0.0,C1621235594,0.0,0.0,0
1,603,CASH_OUT,4099382.36,C934857177,4099382.36,0.0,C358568461,0.0,4099382.36,0
1,110,CASH_OUT,93732.16,C394514690,93732.16,0.0,C1985339190,131244.99,224977.15,0
1,590,TRANSFER,611454.88,C262840484,0.0,0.0,C1616444076,5197601.9,5809056.78,0
1,198,TRANSFER,7620549.14,C1407135183,7620549.14,0.0,C1128587638,0.0,0.0,0
1,65,CASH_OUT,385556.82,C1422380255,385556.82,0.0,C947026739,60032.11,445588.93,0
1,533,TRANSFER,495977.84,C1851117784,495977.84,0.0,C705045817,0.0,0.0,0
1,351,TRANSFER,6778847.54,C1484960074,0.0,0.0,C1100467295,8959916.8,15738764.33,0
1,300,TRANSFER,46129.39,C1616168964,0.0,0.0,C1832070340,1358289.83,1404419.22,0
1,303,TRANSFER,5641550.58,C706091430,190415.86,0.0,C1631408038,7364168.72,13005719.29,0
1,72,TRANSFER,2947783.87,C1641673590,2947783.87,0.0,C227659861,0.0,0.0,0
1,507,CASH_OUT,269476.09,C2019808660,269476.09,0.0,C1739573191,32185.76,301661.86,0
1,271,CASH_OUT,5926745.36,C240557778,5926745.36,0.0,C340123117,2380392.38,8307137.74,0
1,68,CASH_OUT,157494.6,C961780738,157494.6,0.0,C1786351253,509029.31,666523.92,0
1,463,CASH_OUT,279826.54,C616239672,279826.54,0.0,C583085719,492054.19,771880.72,0
1,626,CASH_OUT,32382.31,C619482373,32382.31,0.0,C1978751367,0.0,32382.31,0
1,146,CASH_OUT,32151.02,C1660793552,0.0,0.0,C1564787278,5737094.69,5769245.71,0
1,733,CASH_OUT,438859.1,C1632082016,438859.1,0.0,C1877779310,1127370.06,1566229.16,0
1,581,TRANSFER,121142.75,C27960358,121142.75,0.0,C1910414505,0.0,0.0,0
1,575,CASH_OUT,1489916.19,C1424077218,1489916.19,0.0,C684555437,3239862.61,4729778.79,0
1,735,CASH_OUT,92735.71,C786761311,92735.71,0.0,C570188819,921583.3,1014319.01,0
1,510,TRANSFER,3425386.69,C1737336360,3425386.69,0.0,C328014311,0.0,0.0,0
1,724,CASH_OUT,72389.42,C2090432901,72389.42,0.0,C2044300505,397599.55,469988.97,0
1,45,CASH_OUT,1069508.42,C1958391057,1069508.42,0.0,C1813915360,172254.0,1439496.96,0
1,455,TRANSFER,2267026.84,C205259173,0.0,0.0,C846876105,5644006.88,7911033.72,0
1,92,CASH_OUT,1461930.03,C1928781788,1461930.03,0.0,C1636281428,3762496.73,5224426.76,0
1,642,TRANSFER,25452.73,C1817543927,0.0,0.0,C1469217636,59795.31,85248.04,0
1,105,TRANSFER,1457085.28,C1648040674,1457085.28,0.0,C1031027989,0.0,0.0,0
1,464,TRANSFER,1506795.1,C1107109708,1506795.1,0.0,C2110704276,0.0,0.0,0
1,721,TRANSFER,23639.56,C594313973,23639.56,0.0,C1343815682,0.0,0.0,0
1,416,TRANSFER,1516889.75,C1461990727,0.0,0.0,C1867486841,3697478.56,5214368.31,0
1,272,TRANSFER,5141769.94,C41354044,5141769.94,0.0,C1312570862,0.0,0.0,0
1,738,TRANSFER,297846.16,C776297547,297846.16,0.0,C1422239092,0.0,0.0,0
1,702,CASH_OUT,10000000.0,C1174163617,10000000.0,0.0,C1917566425,0.0,10000000.0,0
1,98,TRANSFER,8055.06,C1421921119,8055.06,0.0,C133340407,0.0,0.0,0
1,625,CASH_OUT,2654302.46,C2084273569,2654302.46,0.0,C1817408357,1429770.91,4084073.37,0
1,47,TRANSFER,226545.28,C1996347763,14570.0,0.0,C996907393,828381.88,1054927.16,0
1,27,TRANSFER,556284.46,C990959266,0.0,0.0,C1426739057,1062627.42,1618911.88,0
1,540,CASH_OUT,730557.45,C1607104261,0.0,0.0,C1897617541,1091761.38,1822318.83,0
1,308,CASH_OUT,6647155.99,C2030660606,6647155.99,0.0,C1098443300,0.0,6647155.99,0
1,625,TRANSFER,2571605.04,C991826252,2571605.04,0.0,C2045424554,0.0,0.0,0
1,431,CASH_OUT,966389.93,C2016177370,966389.93,0.0,C232228089,0.0,966389.93,0
1,410,TRANSFER,950791.37,C1316033338,950791.37,0.0,C137391139,0.0,0.0,0
1,497,CASH_OUT,1416055.74,C2115602581,1416055.74,0.0,C1565972600,4392650.62,5808706.35,0
1,8,CASH_OUT,1255048.95,C249429856,0.0,0.0,C1337741679,1719594.68,4670415.04,0
1,695,TRANSFER,66164.59,C67201535,0.0,0.0,C855437008,9178506.69,9244671.29,0
1,72,CASH_OUT,3243092.91,C78395024,3243092.91,0.0,C1981613973,1299786.59,4542879.5,0
1,546,CASH_OUT,607324.02,C498376900,0.0,0.0,C841162487,2206750.71,2814074.73,0
1,717,TRANSFER,113924.38,C1452610390,100303.0,0.0,C145192385,0.0,113924.38,0
1,506,CASH_OUT,7041719.54,C321971640,7041719.54,0.0,C2084611108,0.0,7041719.54,0
1,727,TRANSFER,276298.49,C2044117692,276298.49,0.0,C71460104,0.0,0.0,0
1,400,CASH_OUT,5096946.74,C417066150,5096946.74,0.0,C408849314,10804.71,5107751.46,0
1,561,TRANSFER,1383818.98,C833791313,1383818.98,0.0,C586813963,0.0,0.0,0
1,408,CASH_OUT,2567602.1,C1656748822,2567602.1,0.0,C1457063167,0.0,2567602.1,0
1,209,TRANSFER,1671267.39,C1218147466,0.0,0.0,C1230887224,2206051.51,3877318.89,0
1,64,CASH_OUT,960306.85,C1336358470,960306.85,0.0,C89588966,0.0,960306.85,0
1,68,TRANSFER,157494.6,C1123186349,157494.6,0.0,C1729475937,0.0,0.0,0
1,155,TRANSFER,2129801.46,C1680512296,42160.0,0.0,C1768947033,210288.11,2340089.57,0
1,654,CASH_OUT,1290224.84,C303493343,1290224.84,0.0,C1404739013,0.0,1290224.84,0
1,388,CASH_OUT,960196.16,C1274686397,960196.16,0.0,C37274992,932.39,961128.55,0
1,350,TRANSFER,2742313.83,C1780549430,0.0,0.0,C1854795995,5728223.3,8470537.12,0
1,36,TRANSFER,164517.38,C1000860890,100361.0,0.0,C1001181764,27586.79,192104.16,0
1,637,TRANSFER,49329.63,C1345576574,0.0,0.0,C141609318,2399485.82,2448815.45,0
1,8,TRANSFER,5677662.29,C293394374,0.0,0.0,C1856036778,8427389.99,13688613.94,0
1,645,CASH_OUT,1576874.04,C1029506944,1576874.04,0.0,C1873712086,0.0,1576874.04,0
1,290,TRANSFER,3275.33,C150547094,3275.33,0.0,C918786855,0.0,0.0,0
1,677,CASH_OUT,1600721.32,C2142600203,1600721.32,0.0,C1363796559,0.0,1600721.32,0
1,225,TRANSFER,4425933.74,C77508025,534581.24,0.0,C1782044044,7390146.22,11816079.96,0
1,22,CASH_OUT,2068118.36,C1672125863,2068118.36,0.0,C559485820,3054285.45,5122403.81,0
1,240,CASH_OUT,1782737.6,C1890666727,1782737.6,0.0,C2034377028,7355794.78,9138532.38,0
1,102,CASH_OUT,656118.37,C1063463883,656118.37,0.0,C268277254,161482.64,817601.02,0
1,606,CASH_OUT,228803.98,C541685621,228803.98,0.0,C1645689234,0.0,228803.98,0
1,362,CASH_OUT,7677120.59,C2030295854,7677120.59,0.0,C383839277,14712164.85,22389285.44,0
1,646,CASH_OUT,10000000.0,C352927410,10000000.0,0.0,C593822721,0.0,10000000.0,0
1,607,CASH_OUT,56888.23,C385055273,56888.23,0.0,C1678539826,0.0,56888.23,0
1,373,CASH_OUT,4294676.05,C525104705,4294676.05,0.0,C1490211524,1061317.39,5355993.45,0
1,351,CASH_OUT,1552664.33,C1791470904,1552664.33,0.0,C388319905,3804336.89,5357001.22,0
1,446,TRANSFER,398041.98,C1674336510,398041.98,0.0,C31094949,0.0,0.0,0
1,672,TRANSFER,1436.86,C2104711037,0.0,0.0,C799167026,3703.41,5140.27,0
1,52,CASH_OUT,128426.58,C742996578,128426.58,0.0,C11731793,0.0,128426.58,0
1,441,TRANSFER,1043934.97,C408079205,1043934.97,0.0,C1354584978,0.0,0.0,0
1,79,TRANSFER,432254.84,C2026655073,432254.84,0.0,C524492169,0.0,0.0,0
1,275,TRANSFER,931.38,C159266867,99948.0,99016.62,C843028279,0.0,931.38,0
1,134,CASH_OUT,2460110.25,C1457539209,2460110.25,0.0,C1879948586,144735.49,2604845.74,0
1,741,TRANSFER,383661.1,C457476945,383661.1,0.0,C1688658215,0.0,0.0,0
1,21,CASH_OUT,790513.52,C2080905597,0.0,0.0,C436918485,1328405.04,2118918.56,0
1,486,CASH_OUT,4505012.56,C1075946907,4505012.56,0.0,C1978376659,0.0,4505012.56,0
1,149,CASH_OUT,7188425.25,C1982019124,7188425.25,0.0,C2025892351,781697.03,7970122.27,0
1,391,TRANSFER,4559921.56,C785953522,4559921.56,0.0,C1331350711,0.0,0.0,0
1,422,TRANSFER,1519400.72,C1292890325,6034.0,0.0,C53664695,113775.88,1633176.6,0
1,602,CASH_OUT,1976666.45,C286962871,1976666.45,0.0,C1066958378,0.0,1976666.45,0
1,101,TRANSFER,253793.28,C1375615484,253793.28,0.0,C1983479612,0.0,0.0,0
1,741,TRANSFER,114149.44,C1157446475,114149.44,0.0,C1367473638,0.0,0.0,0
1,83,CASH_OUT,1534926.96,C341046619,1534926.96,0.0,C1149435896,0.0,1534926.96,0
1,136,CASH_OUT,20735.15,C1898899208,11504.0,0.0,C554700699,0.0,20735.15,0
1,244,CASH_OUT,2468740.94,C718874269,2468740.94,0.0,C230952140,0.0,2468740.94,0
1,178,TRANSFER,1745808.27,C554349132,0.0,0.0,C643152776,4368146.18,6113954.45,0
1,642,TRANSFER,38677.96,C99835209,0.0,0.0,C1157785605,12168886.9,12207564.86,0
